epoch,train_loss,test_loss,learning_rate,train_acc,test_acc,training_time,testing_time,mixup_used,binary_connect_used
1,2.024,1.543,0.05,28.42,45.66,0:03:13.212678,0:00:19.166251,yes,no
2,1.747,1.245,0.04999691581204152,40.40,55.33,0:03:13.054377,0:00:19.178717,yes,no
3,1.635,1.058,0.04998766400914329,45.66,62.31,0:03:13.032935,0:00:19.174844,yes,no
4,1.543,1.003,0.049972246874049255,49.93,66.20,0:03:12.862433,0:00:19.166612,yes,no
5,1.490,0.956,0.049950668210706796,52.31,67.42,0:03:12.912904,0:00:19.185498,yes,no
6,1.455,0.921,0.04992293334332821,53.70,69.26,0:03:12.803081,0:00:19.162940,yes,no
7,1.441,0.772,0.04988904911507701,54.25,74.60,0:03:12.918403,0:00:19.170881,yes,no
8,1.420,0.759,0.049849023886379504,55.18,78.13,0:03:13.052069,0:00:19.194700,yes,no
9,1.418,0.955,0.04980286753286196,55.47,68.34,0:03:13.121106,0:00:19.133477,yes,no
10,1.405,0.824,0.049750591442913945,55.89,73.82,0:03:13.079906,0:00:19.229276,yes,no
11,1.386,0.884,0.049692208514878454,56.77,71.72,0:03:12.848194,0:00:19.123806,yes,no
12,1.364,0.711,0.049627733153869355,57.66,78.67,0:03:12.791929,0:00:19.173791,yes,no
13,1.373,0.893,0.049557181268217225,57.13,73.53,0:03:12.818160,0:00:19.121473,yes,no
14,1.352,0.778,0.04948057026554415,58.13,76.43,0:03:12.925579,0:00:19.094419,yes,no
15,1.323,0.676,0.04939791904846869,59.02,80.28,0:03:12.679851,0:00:19.158415,yes,no
16,1.348,0.689,0.04930924800994192,58.05,79.97,0:03:13.093915,0:00:19.116098,yes,no
17,1.348,0.774,0.049214579028215785,58.00,77.53,0:03:13.033024,0:00:19.130293,yes,no
18,1.348,0.714,0.04911393546144496,58.02,78.52,0:03:13.045830,0:00:19.100145,yes,no
19,1.335,0.677,0.049007342141923586,58.57,79.98,0:03:13.036778,0:00:19.097904,yes,no
20,1.313,0.687,0.04889482536995826,59.51,79.96,0:03:12.879420,0:00:19.116629,yes,no
21,1.304,0.744,0.04877641290737885,59.73,76.52,0:03:12.962163,0:00:19.118399,yes,no
22,1.325,0.749,0.04865213397068864,59.11,76.73,0:03:12.723243,0:00:19.099326,yes,no
23,1.313,0.766,0.04852201922385564,59.51,76.35,0:03:12.893964,0:00:19.108949,yes,no
24,1.311,0.632,0.04838610077074669,59.59,81.59,0:03:12.984146,0:00:19.188572,yes,no
25,1.302,0.585,0.04824441214720629,59.75,82.69,0:03:13.018579,0:00:19.171502,yes,no
26,1.309,0.648,0.048096988312782175,59.64,82.84,0:03:13.006343,0:00:19.177072,yes,no
27,1.307,0.657,0.04794386564209953,59.67,81.07,0:03:12.865639,0:00:19.203962,yes,no
28,1.301,0.618,0.04778508191588613,59.97,83.71,0:03:12.864225,0:00:19.163913,yes,no
29,1.312,0.664,0.04762067631165049,59.34,80.13,0:03:12.757084,0:00:19.099427,yes,no
30,1.300,0.794,0.047450689394015394,59.91,75.68,0:03:12.738292,0:00:19.099954,yes,no
31,1.312,0.624,0.0472751631047092,59.49,81.69,0:03:12.986599,0:00:19.127300,yes,no
32,1.287,0.609,0.04709414075221735,60.38,82.57,0:03:12.945906,0:00:19.111433,yes,no
33,1.297,0.729,0.046907667001096595,60.06,79.06,0:03:13.173773,0:00:19.115497,yes,no
34,1.298,0.632,0.04671578786095479,59.98,82.24,0:03:12.999237,0:00:19.132336,yes,no
35,1.282,0.702,0.0465185506750986,60.52,79.77,0:03:12.937351,0:00:19.102302,yes,no
36,1.266,0.645,0.04631600410885232,61.02,82.67,0:03:13.072653,0:00:19.123301,yes,no
37,1.299,0.656,0.04610819813755039,60.12,82.07,0:03:12.999729,0:00:19.117360,yes,no
38,1.281,0.720,0.045895184034206775,60.66,77.71,0:03:12.961056,0:00:19.101703,yes,no
39,1.289,0.686,0.04567701435686406,60.20,81.28,0:03:12.730289,0:00:19.095693,yes,no
40,1.272,0.593,0.0454537429356256,60.85,84.00,0:03:12.718985,0:00:19.161528,yes,no
41,1.293,0.606,0.045225424859373704,60.33,84.30,0:03:12.879774,0:00:19.170803,yes,no
42,1.273,0.673,0.04499211646217729,60.91,80.42,0:03:13.027486,0:00:19.114937,yes,no
43,1.279,0.641,0.044753875309392274,60.85,83.23,0:03:12.989389,0:00:19.101937,yes,no
44,1.291,0.608,0.044510760183458266,60.38,83.17,0:03:12.891090,0:00:19.169353,yes,no
45,1.307,0.662,0.044262831069394756,59.33,81.16,0:03:12.773350,0:00:19.096747,yes,no
46,1.266,0.590,0.0440101491400008,61.03,84.09,0:03:12.770432,0:00:19.098726,yes,no
47,1.271,0.657,0.043752776740761515,61.04,80.79,0:03:12.789121,0:00:19.109414,yes,no
48,1.287,0.582,0.04349077737446526,60.41,83.72,0:03:12.734396,0:00:19.102652,yes,no
49,1.269,0.609,0.043224215685535305,60.96,83.13,0:03:12.708324,0:00:19.118972,yes,no
50,1.276,0.678,0.04295315744407974,60.53,79.91,0:03:13.094557,0:00:19.123976,yes,no
51,1.283,0.543,0.0426776695296637,60.48,83.71,0:03:12.946939,0:00:19.114413,yes,no
52,1.273,0.548,0.04239781991480787,60.84,85.78,0:03:12.908954,0:00:19.161111,yes,no
53,1.264,0.569,0.04211367764821723,61.32,85.08,0:03:12.935223,0:00:19.098036,yes,no
54,1.261,0.626,0.04182531283774434,61.27,82.92,0:03:12.709257,0:00:19.101321,yes,no
55,1.266,0.585,0.041532796633091305,61.29,85.07,0:03:12.707538,0:00:19.102072,yes,no
56,1.258,0.631,0.0412362012082546,61.50,82.84,0:03:12.713698,0:00:19.092928,yes,no
57,1.287,0.614,0.04093559974371725,60.46,82.56,0:03:12.655861,0:00:19.089355,yes,no
58,1.242,0.690,0.04063106640839264,62.04,80.05,0:03:12.849010,0:00:19.127725,yes,no
59,1.286,0.574,0.04032267634132442,60.51,84.23,0:03:12.935275,0:00:19.123320,yes,no
60,1.246,0.594,0.040010505633147106,61.97,83.33,0:03:12.914651,0:00:19.100438,yes,no
61,1.257,0.601,0.03969463130731184,61.55,84.17,0:03:13.019049,0:00:19.122177,yes,no
62,1.248,0.571,0.03937513130108197,62.01,83.58,0:03:12.657215,0:00:19.094606,yes,no
63,1.255,0.586,0.03905208444630328,61.52,83.33,0:03:12.635471,0:00:19.096210,yes,no
64,1.234,0.643,0.038725570449953305,62.30,80.86,0:03:12.644205,0:00:19.091294,yes,no
65,1.265,0.598,0.03839566987447492,61.39,84.78,0:03:12.638115,0:00:19.091302,yes,no
66,1.252,0.562,0.03806246411789873,61.81,85.53,0:03:12.696952,0:00:19.116550,yes,no
67,1.253,0.637,0.037726035393759294,61.58,83.87,0:03:13.000170,0:00:19.119437,yes,no
68,1.250,0.611,0.0373864667108102,61.94,83.47,0:03:13.047720,0:00:19.115760,yes,no
69,1.243,0.672,0.03704384185254289,62.18,80.77,0:03:12.892629,0:00:19.109939,yes,no
70,1.237,0.589,0.03669824535651435,62.35,83.81,0:03:13.147840,0:00:19.111855,yes,no
71,1.239,0.621,0.03634976249348868,62.15,84.52,0:03:12.861919,0:00:19.088690,yes,no
72,1.249,0.606,0.03599847924639789,61.70,83.53,0:03:12.688177,0:00:19.090179,yes,no
73,1.225,0.631,0.03564448228912683,62.76,83.42,0:03:12.739068,0:00:19.111156,yes,no
74,1.227,0.569,0.03528785896512774,62.38,85.27,0:03:12.974446,0:00:19.109826,yes,no
75,1.240,0.702,0.03492869726586953,62.19,77.85,0:03:13.053260,0:00:19.126093,yes,no
76,1.254,0.561,0.03456708580912726,61.57,84.66,0:03:13.011943,0:00:19.095215,yes,no
77,1.251,0.652,0.03420311381711697,61.61,80.08,0:03:13.006883,0:00:19.116740,yes,no
78,1.229,0.546,0.03383687109448145,62.38,84.84,0:03:12.984710,0:00:19.099914,yes,no
79,1.214,0.514,0.03346844800613231,63.18,87.17,0:03:12.744726,0:00:19.164923,yes,no
80,1.229,0.593,0.03309793545495376,62.52,84.19,0:03:12.864810,0:00:19.107080,yes,no
81,1.220,0.550,0.03272542485937371,62.97,85.02,0:03:12.912897,0:00:19.108160,yes,no
82,1.224,0.568,0.03235100813080762,62.72,85.29,0:03:12.800391,0:00:19.087457,yes,no
83,1.221,0.560,0.03197477765098076,62.79,85.94,0:03:12.664453,0:00:19.124085,yes,no
84,1.231,0.497,0.03159682624913434,62.47,86.44,0:03:12.903454,0:00:19.123896,yes,no
85,1.216,0.490,0.031217247179121384,63.09,86.58,0:03:13.002839,0:00:19.093073,yes,no
86,1.205,0.522,0.03083613409639766,63.34,84.94,0:03:12.793581,0:00:19.088340,yes,no
87,1.211,0.559,0.03045358103491359,63.33,83.72,0:03:12.856590,0:00:19.089245,yes,no
88,1.223,0.581,0.03006968238391284,62.79,84.46,0:03:12.654494,0:00:19.087714,yes,no
89,1.223,0.541,0.029684532864643145,62.86,86.06,0:03:12.637685,0:00:19.092162,yes,no
90,1.200,0.549,0.02929822750698526,63.53,85.41,0:03:12.630867,0:00:19.090713,yes,no
91,1.214,0.573,0.028910861626005795,63.15,85.51,0:03:12.661959,0:00:19.092987,yes,no
92,1.213,0.573,0.028522530798439593,63.04,85.50,0:03:12.749679,0:00:19.104321,yes,no
93,1.186,0.562,0.028133330839107632,63.90,85.42,0:03:12.884630,0:00:19.094409,yes,no
94,1.220,0.512,0.027743357777276153,62.94,87.17,0:03:12.990954,0:00:19.111543,yes,no
95,1.228,0.539,0.027352707832962876,62.54,87.57,0:03:13.078486,0:00:19.175472,yes,no
96,1.208,0.513,0.026961477393196143,63.39,86.33,0:03:12.884751,0:00:19.094848,yes,no
97,1.203,0.537,0.026569762988232853,63.39,85.98,0:03:12.705856,0:00:19.114338,yes,no
98,1.195,0.492,0.02617766126774108,63.37,87.47,0:03:12.937807,0:00:19.111314,yes,no
99,1.212,0.526,0.025785268976953223,62.93,85.57,0:03:12.721816,0:00:19.090579,yes,no
100,1.203,0.552,0.02539268293279553,63.41,86.40,0:03:12.633487,0:00:19.107959,yes,no
101,1.185,0.621,0.025000000000000012,64.00,83.57,0:03:12.950861,0:00:19.106621,yes,no
102,1.200,0.492,0.0246073170672045,63.37,87.80,0:03:12.827642,0:00:19.158831,yes,no
103,1.198,0.491,0.024214731023046804,63.36,87.83,0:03:12.845849,0:00:19.146273,yes,no
104,1.199,0.540,0.023822338732258946,63.27,85.29,0:03:13.011673,0:00:19.107914,yes,no
105,1.207,0.574,0.023430237011767177,63.09,84.67,0:03:12.903731,0:00:19.112671,yes,no
106,1.174,0.551,0.02303852260680389,64.40,85.53,0:03:12.706625,0:00:19.093192,yes,no
107,1.156,0.488,0.022647292167037154,65.29,87.06,0:03:12.797904,0:00:19.109702,yes,no
108,1.168,0.443,0.02225664222272388,64.63,88.13,0:03:12.932370,0:00:19.169633,yes,no
109,1.157,0.491,0.02186666916089241,65.08,87.57,0:03:12.957584,0:00:19.115613,yes,no
110,1.185,0.515,0.02147746920156045,64.01,87.61,0:03:12.966308,0:00:19.099022,yes,no
111,1.194,0.495,0.021089138373994242,63.70,88.20,0:03:12.980159,0:00:19.154533,yes,no
112,1.181,0.580,0.02070177249301477,64.22,83.66,0:03:12.960075,0:00:19.092608,yes,no
113,1.158,0.443,0.0203154671353569,65.03,89.23,0:03:12.691876,0:00:19.152204,yes,no
114,1.176,0.505,0.019930317616087205,64.27,87.16,0:03:12.677377,0:00:19.090653,yes,no
115,1.158,0.460,0.019546418965086458,64.97,87.70,0:03:12.707634,0:00:19.092704,yes,no
116,1.165,0.468,0.019163865903602376,64.93,88.98,0:03:12.700020,0:00:19.090517,yes,no
117,1.170,0.519,0.018782752820878643,64.23,86.93,0:03:12.687339,0:00:19.108467,yes,no
118,1.156,0.441,0.01840317375086569,65.05,88.25,0:03:13.001012,0:00:19.113755,yes,no
119,1.141,0.434,0.018025222349019283,65.85,90.21,0:03:13.101908,0:00:19.152497,yes,no
120,1.134,0.503,0.017648991869192415,66.03,87.87,0:03:12.913078,0:00:19.084077,yes,no
121,1.170,0.476,0.017274575140626334,64.65,88.72,0:03:12.823175,0:00:19.093974,yes,no
122,1.152,0.511,0.016902064545046273,65.17,88.12,0:03:12.656755,0:00:19.088322,yes,no
123,1.135,0.476,0.016531551993867726,65.61,89.54,0:03:12.698544,0:00:19.094442,yes,no
124,1.144,0.518,0.016163128905518586,65.15,89.05,0:03:12.657360,0:00:19.086893,yes,no
125,1.134,0.499,0.015796886182883066,65.80,88.16,0:03:12.756288,0:00:19.107975,yes,no
126,1.151,0.463,0.015432914190872771,64.99,89.06,0:03:13.012673,0:00:19.101259,yes,no
127,1.140,0.482,0.01507130273413049,65.72,89.97,0:03:13.172304,0:00:19.120873,yes,no
128,1.126,0.452,0.01471214103487229,66.08,89.21,0:03:13.155613,0:00:19.111927,yes,no
129,1.130,0.443,0.014355517710873194,65.87,89.86,0:03:12.922509,0:00:19.112676,yes,no
130,1.136,0.465,0.01400152075360213,65.56,89.76,0:03:12.944939,0:00:19.113747,yes,no
131,1.106,0.427,0.01365023750651134,66.65,90.17,0:03:12.949918,0:00:19.111300,yes,no
132,1.104,0.445,0.013301754643485679,66.73,89.03,0:03:12.958207,0:00:19.116712,yes,no
133,1.120,0.454,0.012956158147457122,66.18,90.11,0:03:12.947925,0:00:19.109797,yes,no
134,1.144,0.447,0.012613533289189816,65.07,90.40,0:03:12.987793,0:00:19.158709,yes,no
135,1.118,0.466,0.012273964606240723,66.39,90.45,0:03:12.910692,0:00:19.174722,yes,no
136,1.117,0.396,0.011937535882101285,66.10,90.37,0:03:12.989808,0:00:19.106028,yes,no
137,1.078,0.432,0.011604330125525083,67.58,90.56,0:03:12.909778,0:00:19.150974,yes,no
138,1.100,0.403,0.011274429550046707,67.05,90.13,0:03:12.956744,0:00:19.110182,yes,no
139,1.098,0.418,0.010947915553696737,67.02,90.18,0:03:12.880593,0:00:19.089641,yes,no
140,1.083,0.408,0.01062486869891804,67.28,90.88,0:03:12.663010,0:00:19.151667,yes,no
141,1.099,0.465,0.01030536869268818,66.83,90.52,0:03:12.658234,0:00:19.096322,yes,no
142,1.069,0.478,0.009989494366852907,67.90,89.74,0:03:12.884976,0:00:19.107093,yes,no
143,1.091,0.387,0.00967732365867559,67.21,91.85,0:03:12.991895,0:00:19.158728,yes,no
144,1.083,0.405,0.009368933591607374,67.59,91.89,0:03:12.978540,0:00:19.149036,yes,no
145,1.083,0.426,0.00906440025628276,67.39,90.47,0:03:13.028697,0:00:19.113978,yes,no
146,1.073,0.419,0.008763798791745414,67.68,91.46,0:03:12.963947,0:00:19.112662,yes,no
147,1.071,0.380,0.00846720336690871,67.78,91.31,0:03:12.933669,0:00:19.102765,yes,no
148,1.038,0.358,0.008174687162255667,69.00,92.14,0:03:12.962388,0:00:19.166680,yes,no
149,1.076,0.427,0.007886322351782785,67.64,91.45,0:03:12.756878,0:00:19.091899,yes,no
150,1.069,0.387,0.007602180085192145,67.76,91.41,0:03:12.682171,0:00:19.089240,yes,no
151,1.067,0.382,0.007322330470336316,67.67,91.71,0:03:12.729168,0:00:19.113136,yes,no
152,1.058,0.394,0.007046842555920285,67.95,91.76,0:03:12.992977,0:00:19.091666,yes,no
153,1.058,0.348,0.006775784314464719,67.96,92.18,0:03:12.856411,0:00:19.169491,yes,no
154,1.047,0.366,0.006509222625534758,68.42,92.28,0:03:12.905544,0:00:19.154446,yes,no
155,1.058,0.372,0.006247223259238513,67.91,92.89,0:03:12.895194,0:00:19.148611,yes,no
156,1.026,0.396,0.0059898508599992295,69.06,92.05,0:03:12.886879,0:00:19.091138,yes,no
157,1.055,0.363,0.005737168930605274,67.78,92.39,0:03:12.672335,0:00:19.090686,yes,no
158,1.037,0.336,0.005489239816541763,68.58,92.91,0:03:12.652245,0:00:19.142995,yes,no
159,1.041,0.316,0.005246124690607742,68.65,93.09,0:03:12.689702,0:00:19.147869,yes,no
160,1.004,0.341,0.005007883537822737,69.79,92.80,0:03:12.896603,0:00:19.111691,yes,no
161,1.031,0.378,0.004774575140626318,68.86,92.91,0:03:12.870553,0:00:19.101515,yes,no
162,1.003,0.368,0.00454625706437442,69.69,92.90,0:03:12.850515,0:00:19.091850,yes,no
163,1.024,0.356,0.004322985643135959,69.18,92.90,0:03:12.953898,0:00:19.113965,yes,no
164,1.005,0.366,0.0041048159657932504,69.77,93.23,0:03:12.969481,0:00:19.171970,yes,no
165,0.996,0.359,0.0038918018624496302,70.15,93.43,0:03:12.942161,0:00:19.169828,yes,no
166,1.005,0.321,0.0036839958911477027,69.77,93.17,0:03:12.956507,0:00:19.109134,yes,no
167,0.996,0.342,0.0034814493249014076,69.96,93.41,0:03:12.709266,0:00:19.091974,yes,no
168,0.995,0.323,0.003284212139045219,69.92,93.31,0:03:12.676469,0:00:19.093723,yes,no
169,1.014,0.324,0.003092332998903412,69.11,93.57,0:03:12.937320,0:00:19.175613,yes,no
170,0.995,0.359,0.002905859247782665,69.78,93.67,0:03:12.952683,0:00:19.177805,yes,no
171,0.976,0.348,0.0027248368952908068,70.61,94.03,0:03:12.906221,0:00:19.172535,yes,no
172,0.965,0.304,0.002549310605984613,71.08,94.32,0:03:13.058362,0:00:19.166015,yes,no
173,0.980,0.334,0.0023793236883495176,70.27,94.06,0:03:12.735919,0:00:19.081179,yes,no
174,0.993,0.317,0.002214918084113875,69.86,94.43,0:03:12.859042,0:00:19.174584,yes,no
175,1.007,0.348,0.0020561343579004786,69.15,93.86,0:03:12.926233,0:00:19.112423,yes,no
176,0.977,0.330,0.0019030116872178384,70.30,94.14,0:03:12.908657,0:00:19.111325,yes,no
177,0.967,0.333,0.0017555878527937174,70.75,94.37,0:03:13.101381,0:00:19.104598,yes,no
178,0.965,0.291,0.0016138992292533167,70.42,94.12,0:03:12.981265,0:00:19.117613,yes,no
179,0.964,0.301,0.0014779807761443645,70.65,94.24,0:03:12.954300,0:00:19.122994,yes,no
180,0.939,0.319,0.0013478660293113683,71.35,94.49,0:03:13.061980,0:00:19.151836,yes,no
181,0.938,0.298,0.0012235870926211624,71.74,94.60,0:03:12.752797,0:00:19.153060,yes,no
182,0.945,0.286,0.0011051746300417477,71.20,94.73,0:03:12.892768,0:00:19.178164,yes,no
183,0.930,0.271,0.0009926578580764268,71.70,94.67,0:03:12.975850,0:00:19.107043,yes,no
184,0.931,0.309,0.0008860645385550515,71.71,94.80,0:03:12.933754,0:00:19.176463,yes,no
185,0.929,0.293,0.0007854209717842264,71.86,94.77,0:03:12.954304,0:00:19.107786,yes,no
186,0.923,0.312,0.0006907519900580866,72.13,94.93,0:03:12.950365,0:00:19.186993,yes,no
187,0.913,0.274,0.0006020809515313173,72.56,95.03,0:03:13.135422,0:00:19.174659,yes,no
188,0.905,0.296,0.0005194297344558538,72.59,95.09,0:03:12.935153,0:00:19.162410,yes,no
189,0.895,0.285,0.00044281873178278225,72.81,94.97,0:03:13.091245,0:00:19.114608,yes,no
190,0.911,0.251,0.0003722668461306535,72.44,95.18,0:03:12.810838,0:00:19.158950,yes,no
191,0.901,0.254,0.0003077914851215587,72.60,95.24,0:03:12.734206,0:00:19.157079,yes,no
192,0.893,0.264,0.00024940855708606175,72.99,95.10,0:03:12.719565,0:00:19.095964,yes,no
193,0.904,0.256,0.00019713246713805603,72.38,95.28,0:03:12.696398,0:00:19.155883,yes,no
194,0.875,0.262,0.00015097611362051023,73.86,95.20,0:03:12.987264,0:00:19.127021,yes,no
195,0.911,0.276,0.00011095088492300018,72.41,95.19,0:03:12.989092,0:00:19.113921,yes,no
196,0.896,0.316,7.706665667180096e-05,72.61,94.96,0:03:13.038664,0:00:19.128350,yes,no
197,0.922,0.292,4.9331789293211064e-05,71.74,95.23,0:03:12.942635,0:00:19.095159,yes,no
198,0.906,0.261,2.7753125950752432e-05,72.28,95.14,0:03:12.741484,0:00:19.095343,yes,no
199,0.919,0.269,1.2335990856710008e-05,72.05,95.28,0:03:12.778285,0:00:19.115214,yes,no
200,0.904,0.272,3.0841879584853094e-06,72.45,95.19,0:03:12.905063,0:00:19.095868,yes,no
